filepath,annotation,timestamp,height,width
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00511_20240426_121039_4.JPG",POC,20240426_121039,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ACT_DSC00511_20240426_121039_5.JPG",ACT,20240426_121039,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ACT_DSC00511_20240426_121039_6.JPG",ACT,20240426_121039,430,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ACT_DSC00511_20240426_121039_7.JPG",ACT,20240426_121039,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ACT_DSC00511_20240426_121039_8.JPG",ACT,20240426_121039,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ACT_DSC00511_20240426_121039_9.JPG",ACT,20240426_121039,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/MILL_DSC00503_20240426_121028_0.JPG",MILL,20240426_121028,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00503_20240426_121028_1.JPG",AA,20240426_121028,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00503_20240426_121028_2.JPG",AA,20240426_121028,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00503_20240426_121028_3.JPG",AA,20240426_121028,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00503_20240426_121028_4.JPG",POC,20240426_121028,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00503_20240426_121028_5.JPG",POC,20240426_121028,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/MILL_DSC00503_20240426_121028_6.JPG",MILL,20240426_121028,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00503_20240426_121028_7.JPG",AA,20240426_121028,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00503_20240426_121028_8.JPG",POC,20240426_121028,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00503_20240426_121028_9.JPG",AA,20240426_121028,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/OT_DSC00355_20240426_120132_0.JPG",OT,20240426_120132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00355_20240426_120132_1.JPG",POC,20240426_120132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00355_20240426_120132_2.JPG",AA,20240426_120132,381,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/CA_DSC00355_20240426_120132_3.JPG",CA,20240426_120132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00355_20240426_120132_4.JPG",AA,20240426_120132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00355_20240426_120132_5.JPG",AA,20240426_120132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00355_20240426_120132_6.JPG",AA,20240426_120132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/R_DSC00355_20240426_120132_7.JPG",R,20240426_120132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00355_20240426_120132_8.JPG",AA,20240426_120132,473,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00355_20240426_120132_9.JPG",POC,20240426_120132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00502_20240426_121024_0.JPG",AA,20240426_121024,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ACB_DSC00502_20240426_121024_1.JPG",ACB,20240426_121024,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/TWB_DSC00502_20240426_121024_2.JPG",TWB,20240426_121024,432,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00502_20240426_121024_3.JPG",AA,20240426_121024,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ISO_DSC00502_20240426_121024_4.JPG",ISO,20240426_121024,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/R_DSC00502_20240426_121024_5.JPG",R,20240426_121024,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00502_20240426_121024_6.JPG",AA,20240426_121024,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/R_DSC00502_20240426_121024_7.JPG",R,20240426_121024,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00502_20240426_121024_8.JPG",AA,20240426_121024,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00502_20240426_121024_9.JPG",AA,20240426_121024,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/CA_DSC00471_20240426_120838_0.JPG",CA,20240426_120838,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00471_20240426_120838_1.JPG",AA,20240426_120838,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/CA_DSC00471_20240426_120838_2.JPG",CA,20240426_120838,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/CA_DSC00471_20240426_120838_3.JPG",CA,20240426_120838,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/SP_DSC00471_20240426_120838_4.JPG",SP,20240426_120838,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00471_20240426_120838_5.JPG",AA,20240426_120838,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ACC_DSC00471_20240426_120838_6.JPG",ACC,20240426_120838,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00471_20240426_120838_7.JPG",AA,20240426_120838,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00471_20240426_120838_8.JPG",AA,20240426_120838,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00471_20240426_120838_9.JPG",AA,20240426_120838,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00504_20240426_121029_0.JPG",POC,20240426_121029,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00504_20240426_121029_1.JPG",AA,20240426_121029,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00504_20240426_121029_2.JPG",AA,20240426_121029,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00504_20240426_121029_3.JPG",AA,20240426_121029,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/PORB_DSC00504_20240426_121029_4.JPG",PORB,20240426_121029,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00504_20240426_121029_5.JPG",AA,20240426_121029,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00504_20240426_121029_6.JPG",AA,20240426_121029,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ACC_DSC00504_20240426_121029_7.JPG",ACC,20240426_121029,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00504_20240426_121029_8.JPG",AA,20240426_121029,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/MILL_DSC00504_20240426_121029_9.JPG",MILL,20240426_121029,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/MILL_DSC00469_20240426_120831_0.JPG",MILL,20240426_120831,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00469_20240426_120831_1.JPG",AA,20240426_120831,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ACB_DSC00469_20240426_120831_2.JPG",ACB,20240426_120831,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00469_20240426_120831_3.JPG",AA,20240426_120831,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00469_20240426_120831_4.JPG",AA,20240426_120831,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00469_20240426_120831_5.JPG",AA,20240426_120831,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00469_20240426_120831_6.JPG",AA,20240426_120831,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/R_DSC00469_20240426_120831_7.JPG",R,20240426_120831,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00469_20240426_120831_8.JPG",AA,20240426_120831,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00469_20240426_120831_9.JPG",AA,20240426_120831,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/TWB_DSC00470_20240426_120834_0.JPG",TWB,20240426_120834,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00470_20240426_120834_1.JPG",AA,20240426_120834,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00470_20240426_120834_2.JPG",AA,20240426_120834,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/PORM_DSC00470_20240426_120834_3.JPG",PORM,20240426_120834,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00470_20240426_120834_4.JPG",POC,20240426_120834,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00470_20240426_120834_5.JPG",POC,20240426_120834,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00470_20240426_120834_6.JPG",POC,20240426_120834,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00470_20240426_120834_7.JPG",AA,20240426_120834,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00470_20240426_120834_8.JPG",POC,20240426_120834,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00470_20240426_120834_9.JPG",AA,20240426_120834,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00367_20240426_120229_0.JPG",AA,20240426_120229,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00367_20240426_120229_1.JPG",AA,20240426_120229,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00367_20240426_120229_2.JPG",AA,20240426_120229,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ACT_DSC00367_20240426_120229_3.JPG",ACT,20240426_120229,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00367_20240426_120229_4.JPG",AA,20240426_120229,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00367_20240426_120229_5.JPG",AA,20240426_120229,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00367_20240426_120229_6.JPG",AA,20240426_120229,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00367_20240426_120229_7.JPG",AA,20240426_120229,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00367_20240426_120229_8.JPG",AA,20240426_120229,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00367_20240426_120229_9.JPG",AA,20240426_120229,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00354_20240426_120128_0.JPG",AA,20240426_120128,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00354_20240426_120128_1.JPG",AA,20240426_120128,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00354_20240426_120128_2.JPG",AA,20240426_120128,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00354_20240426_120128_3.JPG",AA,20240426_120128,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00354_20240426_120128_4.JPG",AA,20240426_120128,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00354_20240426_120128_5.JPG",AA,20240426_120128,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00354_20240426_120128_6.JPG",AA,20240426_120128,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/R_DSC00354_20240426_120128_7.JPG",R,20240426_120128,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/R_DSC00354_20240426_120128_8.JPG",R,20240426_120128,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/R_DSC00354_20240426_120128_9.JPG",R,20240426_120128,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00536_20240426_121135_0.JPG",AA,20240426_121135,433,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00536_20240426_121135_1.JPG",AA,20240426_121135,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00536_20240426_121135_2.JPG",AA,20240426_121135,449,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00536_20240426_121135_3.JPG",AA,20240426_121135,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00536_20240426_121135_4.JPG",AA,20240426_121135,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00536_20240426_121135_5.JPG",AA,20240426_121135,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00536_20240426_121135_6.JPG",AA,20240426_121135,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00536_20240426_121135_7.JPG",AA,20240426_121135,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00536_20240426_121135_8.JPG",AA,20240426_121135,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/R_DSC00536_20240426_121135_9.JPG",R,20240426_121135,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00376_20240426_120318_0.JPG",AA,20240426_120318,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00376_20240426_120318_1.JPG",POC,20240426_120318,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00376_20240426_120318_2.JPG",AA,20240426_120318,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00376_20240426_120318_3.JPG",POC,20240426_120318,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00376_20240426_120318_4.JPG",AA,20240426_120318,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00376_20240426_120318_5.JPG",AA,20240426_120318,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00376_20240426_120318_6.JPG",AA,20240426_120318,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00376_20240426_120318_7.JPG",AA,20240426_120318,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00376_20240426_120318_8.JPG",AA,20240426_120318,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00376_20240426_120318_9.JPG",POC,20240426_120318,440,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00467_20240426_120826_0.JPG",POC,20240426_120826,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/PORM_DSC00467_20240426_120826_1.JPG",PORM,20240426_120826,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00467_20240426_120826_2.JPG",AA,20240426_120826,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/CA_DSC00467_20240426_120826_3.JPG",CA,20240426_120826,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/SP_DSC00467_20240426_120826_4.JPG",SP,20240426_120826,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/SP_DSC00467_20240426_120826_5.JPG",SP,20240426_120826,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00467_20240426_120826_6.JPG",AA,20240426_120826,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ISO_DSC00467_20240426_120826_7.JPG",ISO,20240426_120826,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00467_20240426_120826_8.JPG",AA,20240426_120826,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/PORM_DSC00467_20240426_120826_9.JPG",PORM,20240426_120826,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00534_20240426_121133_0.JPG",AA,20240426_121133,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00534_20240426_121133_1.JPG",AA,20240426_121133,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00534_20240426_121133_2.JPG",AA,20240426_121133,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/SP_DSC00534_20240426_121133_3.JPG",SP,20240426_121133,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00534_20240426_121133_4.JPG",AA,20240426_121133,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/POC_DSC00534_20240426_121133_5.JPG",POC,20240426_121133,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00534_20240426_121133_6.JPG",AA,20240426_121133,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00534_20240426_121133_7.JPG",AA,20240426_121133,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/SP_DSC00534_20240426_121133_8.JPG",SP,20240426_121133,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ACD_DSC00534_20240426_121133_9.JPG",ACD,20240426_121133,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00390_20240426_120412_0.JPG",AA,20240426_120412,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00390_20240426_120412_1.JPG",AA,20240426_120412,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/TWB_DSC00390_20240426_120412_2.JPG",TWB,20240426_120412,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00390_20240426_120412_3.JPG",AA,20240426_120412,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00390_20240426_120412_4.JPG",AA,20240426_120412,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00390_20240426_120412_5.JPG",AA,20240426_120412,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00390_20240426_120412_6.JPG",AA,20240426_120412,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00390_20240426_120412_7.JPG",AA,20240426_120412,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00390_20240426_120412_8.JPG",AA,20240426_120412,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00390_20240426_120412_9.JPG",AA,20240426_120412,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00294_20240426_115657_0.JPG",AA,20240426_115657,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00294_20240426_115657_1.JPG",AA,20240426_115657,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00294_20240426_115657_2.JPG",AA,20240426_115657,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00294_20240426_115657_3.JPG",AA,20240426_115657,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00294_20240426_115657_4.JPG",AA,20240426_115657,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/PORM_DSC00294_20240426_115657_5.JPG",PORM,20240426_115657,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00294_20240426_115657_6.JPG",AA,20240426_115657,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/ACC_DSC00294_20240426_115657_7.JPG",ACC,20240426_115657,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00294_20240426_115657_8.JPG",AA,20240426_115657,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00294_20240426_115657_9.JPG",AA,20240426_115657,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AST_DSC00295_20240426_115700_0.JPG",AST,20240426_115700,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q3/AA_DSC00295_20240426_115700_1.JPG",AA,20240426_115700,500,500
